N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Minimum Monomer Separations (A)
3mer-0+58+137,0.00000236,1,0.00000079,-76.42183530,3.456467e-13,10.744 13.747 14.296 
3mer-0+9+137,-0.00004621,1,-0.00001540,-76.42185071,1.804237e-12, 6.194 13.747 14.296 
3mer-0+116+145,-0.00000656,1,-0.00000219,-76.42185289,1.530920e-13,13.648 14.197 14.296 
3mer-0+15+65,-0.00088716,2,-0.00059144,-76.42244433,9.326596e-12, 6.186  7.916 14.377 
3mer-0+23+45,-0.00066819,2,-0.00044546,-76.42288979,9.326596e-12, 6.186  7.916 14.377 
3mer-0+14+69,-0.00066031,2,-0.00044021,-76.42333000,1.416182e-11, 5.382  7.916 14.377 
3mer-0+28+48,-0.00008900,2,-0.00005934,-76.42338934,1.416182e-11, 5.382  7.916 14.377 
3mer-0+16+84,0.00014178,2,0.00009452,-76.42329482,2.044542e-11, 4.716  7.992 14.377 
3mer-0+26+42,0.00008690,2,0.00005794,-76.42323688,3.423146e-12, 7.992  8.557 14.377 
3mer-0+18+40,0.00016882,2,0.00011255,-76.42312434,5.099893e-12, 7.492  7.992 14.377 
3mer-0+16+42,0.00217549,2,0.00145033,-76.42167401,2.044542e-11, 4.716  7.992 14.377 
3mer-0+47+59,0.00001050,2,0.00000700,-76.42166701,1.620892e-12, 8.756 10.021 14.377 
3mer-0+55+120,0.00011762,2,0.00007841,-76.42158859,1.788638e-12, 8.756  9.698 14.377 
3mer-0+55+68,-0.00012891,2,-0.00008594,-76.42167454,1.788638e-12, 8.756  9.698 14.377 
3mer-0+14+61,0.00041194,1,0.00013731,-76.42153722,6.178539e-12, 5.382 10.437 14.377 
3mer-0+57+61,0.00003912,1,0.00001304,-76.42152418,6.231058e-13,10.437 11.562 14.377 
3mer-0+23+54,-0.00013416,1,-0.00004472,-76.42156890,4.069021e-12, 6.186 10.437 14.377 
3mer-0+71+86,0.00002652,1,0.00000884,-76.42156006,4.632523e-13,10.840 12.288 14.377 
3mer-0+28+52,0.00008113,1,0.00002704,-76.42153302,5.514947e-12, 5.382 10.840 14.377 
3mer-0+15+86,-0.00004726,1,-0.00001575,-76.42154877,3.631997e-12, 6.186 10.840 14.377 
3mer-0+2+98,0.00200457,2,0.00133638,-76.42021239,4.643945e-11, 2.632 10.895 14.377 
3mer-0+3+105,-0.00077899,2,-0.00051932,-76.42073172,4.643945e-11, 2.632 10.895 14.377 
3mer-0+6+154,-0.00294450,2,-0.00196300,-76.42269472,4.106290e-11, 2.680 11.150 14.377 
3mer-0+11+151,-0.00505855,2,-0.00337237,-76.42606708,4.106290e-11, 2.680 11.150 14.377 
3mer-0+8+95,0.00018982,2,0.00012655,-76.42594054,3.324976e-12, 6.194 11.150 14.377 
3mer-0+10+115,0.00018825,2,0.00012550,-76.42581504,2.573771e-12, 6.746 11.150 14.377 
3mer-0+27+132,0.00004201,2,0.00002801,-76.42578703,1.801124e-12, 7.489 11.312 14.377 
3mer-0+31+142,0.00019770,2,0.00013180,-76.42565523,1.801124e-12, 7.489 11.312 14.377 
3mer-0+52+70,0.00003151,1,0.00001050,-76.42564473,5.561825e-13,10.840 11.562 14.377 
3mer-0+9+108,0.00003046,1,0.00001015,-76.42563458,2.911503e-12, 6.194 11.654 14.377 
3mer-0+20+94,0.00010266,2,0.00006844,-76.42556614,2.253714e-12, 6.746 11.654 14.377 
3mer-0+6+108,-0.00455130,1,-0.00151710,-76.42708324,3.595658e-11, 2.680 11.654 14.377 
3mer-0+11+94,-0.00453398,2,-0.00302265,-76.43010589,3.595658e-11, 2.680 11.654 14.377 
3mer-0+37+133,-0.00007115,2,-0.00004743,-76.43015332,3.688454e-12, 5.514 12.099 14.377 
3mer-0+39+88,0.00002153,1,0.00000718,-76.43014615,7.073714e-13, 9.561 12.099 14.377 
3mer-0+44+99,0.00008900,2,0.00005934,-76.43008681,8.513063e-13, 8.989 12.099 14.377 
3mer-0+37+88,-0.00004883,2,-0.00003256,-76.43011937,3.688454e-12, 5.514 12.099 14.377 
3mer-0+68+82,0.00008034,1,0.00002678,-76.43009259,8.818536e-13, 8.756 12.275 14.377 
3mer-0+54+76,0.00005855,1,0.00001952,-76.43007307,5.189936e-13,10.437 12.288 14.377 
3mer-0+3+102,0.00049674,1,0.00016558,-76.42990749,3.221031e-11, 2.632 12.308 14.377 
3mer-0+33+102,-0.00000341,1,-0.00000114,-76.42990863,5.849954e-13,10.013 12.308 14.377 
3mer-0+77+163,-0.00001943,1,-0.00000648,-76.42991510,4.212297e-13,11.016 12.481 14.377 
3mer-0+90+119,-0.00002494,1,-0.00000831,-76.42992342,4.212297e-13,11.016 12.481 14.377 
3mer-0+107+126,-0.00005487,2,-0.00003658,-76.42996000,4.964959e-13,10.429 12.481 14.377 
3mer-0+138+163,0.00005172,1,0.00001724,-76.42994276,4.964959e-13,10.429 12.481 14.377 
3mer-0+31+147,0.00027883,1,0.00009294,-76.42984982,1.115149e-12, 7.489 13.272 14.377 
3mer-0+74+147,0.00000158,1,0.00000053,-76.42984929,2.430082e-13,12.445 13.272 14.377 
3mer-0+18+89,-0.00003571,1,-0.00001190,-76.42986119,1.055417e-12, 7.492 13.512 14.377 
3mer-0+26+103,-0.00001497,1,-0.00000499,-76.42986618,7.084163e-13, 8.557 13.512 14.377 
3mer-0+64+149,0.00002179,1,0.00000726,-76.42985892,3.797833e-13,10.429 13.648 14.377 
3mer-0+90+116,-0.00001103,1,-0.00000368,-76.42986259,3.222102e-13,11.016 13.648 14.377 
3mer-0+36+113,0.00001050,1,0.00000350,-76.42985909,4.229346e-13,10.013 13.713 14.377 
3mer-0+2+113,0.00053718,1,0.00017906,-76.42968003,2.328711e-11, 2.632 13.713 14.377 
3mer-0+81+137,0.00000604,1,0.00000201,-76.42967802,2.186922e-13,12.445 13.747 14.377 
3mer-0+27+137,0.00007430,1,0.00002477,-76.42965325,1.003564e-12, 7.489 13.747 14.377 
3mer-0+23+28,-0.00120642,2,-0.00080428,-76.43045753,2.962206e-11, 5.382  6.186 14.387 
3mer-0+11+69,0.01391646,2,0.00927764,-76.42117989,1.145111e-10, 2.680  7.916 14.387 
3mer-0+31+42,-0.00056343,2,-0.00037562,-76.42155551,5.096892e-12, 7.489  7.992 14.387 
3mer-0+27+40,-0.00087429,2,-0.00058286,-76.42213837,5.096892e-12, 7.489  7.992 14.387 
3mer-0+45+78,-0.00041273,2,-0.00027515,-76.42241353,3.819359e-12, 7.916  8.324 14.387 
3mer-0+16+67,-0.00026859,2,-0.00017906,-76.42259259,1.142173e-11, 4.716  9.698 14.387 
3mer-0+26+47,-0.00000840,2,-0.00000560,-76.42259819,1.732978e-12, 8.557 10.021 14.387 
3mer-0+15+107,-0.00012996,2,-0.00008664,-76.42268483,4.070935e-12, 6.186 10.429 14.387 
3mer-0+20+61,-0.00006984,1,-0.00002328,-76.42270811,3.131373e-12, 6.746 10.437 14.387 
3mer-0+54+72,0.00006380,1,0.00002127,-76.42268684,7.749830e-13,10.437 10.744 14.387 
3mer-0+8+86,0.00022343,1,0.00007448,-76.42261236,3.610845e-12, 6.194 10.840 14.387 
3mer-0+21+98,-0.00061936,2,-0.00041290,-76.42302527,6.525197e-12, 5.059 10.895 14.387 
3mer-0+14+90,-0.00033108,1,-0.00011036,-76.42313563,5.244370e-12, 5.382 11.016 14.387 
3mer-0+1+115,-0.00271739,2,-0.00181159,-76.42494722,4.789289e-11, 2.544 11.150 14.387 
3mer-0+43+95,-0.00004647,2,-0.00003098,-76.42497820,1.241733e-12, 8.595 11.150 14.387 
3mer-0+129+132,0.00008848,2,0.00005899,-76.42491922,4.773920e-13,11.312 11.651 14.387 
3mer-0+52+92,-0.00006065,1,-0.00002022,-76.42493943,5.608849e-13,10.840 11.522 14.387 
3mer-0+53+94,-0.00006222,2,-0.00004148,-76.42498091,1.087319e-12, 8.595 11.654 14.387 
3mer-0+4+108,-0.00224008,1,-0.00074669,-76.42572761,4.193724e-11, 2.544 11.654 14.387 
3mer-0+3+88,-0.00273367,2,-0.00182245,-76.42755005,3.384383e-11, 2.632 12.099 14.387 
3mer-0+2+99,-0.00071099,2,-0.00047399,-76.42802404,3.384383e-11, 2.632 12.099 14.387 
3mer-0+18+82,0.00027121,1,0.00009040,-76.42793364,1.404660e-12, 7.492 12.275 14.387 
3mer-0+70+76,0.00005277,1,0.00001759,-76.42791605,3.810337e-13,11.562 12.288 14.387 
3mer-0+32+102,0.00012077,1,0.00004026,-76.42787579,8.475494e-13, 8.843 12.308 14.387 
3mer-0+7+163,-0.00318447,1,-0.00106149,-76.42893728,2.921228e-11, 2.680 12.481 14.387 
3mer-0+59+127,0.00017591,1,0.00005864,-76.42887864,6.649750e-13, 8.756 13.478 14.387 
3mer-0+68+146,0.00011080,1,0.00003693,-76.42884171,6.649750e-13, 8.756 13.478 14.387 
3mer-0+74+103,0.00001418,1,0.00000473,-76.42883699,2.298564e-13,12.445 13.512 14.387 
3mer-0+81+89,0.00000656,1,0.00000219,-76.42883480,2.298564e-13,12.445 13.512 14.387 
3mer-0+9+149,0.00014256,1,0.00004752,-76.42878728,1.809358e-12, 6.194 13.648 14.387 
3mer-0+22+113,0.00007614,1,0.00002538,-76.42876190,1.002309e-12, 7.505 13.713 14.387 
3mer-0+123+137,0.00001549,1,0.00000516,-76.42875673,1.597042e-13,13.747 13.810 14.387 
3mer-0+8+121,0.00077951,4,0.00103935,-76.42771739,2.878169e-11, 5.382  6.194 14.507 
3mer-0+33+121,-0.00004070,3,-0.00004070,-76.42775808,6.334049e-12, 5.514 10.013 14.507 
3mer-0+33+41,-0.00002967,3,-0.00002967,-76.42778775,6.334049e-12, 5.514 10.013 14.507 
3mer-0+10+56,0.00008612,4,0.00011482,-76.42767293,1.467242e-11, 6.186  6.746 14.507 
3mer-0+12+121,0.00009137,4,0.00012182,-76.42755110,1.848687e-11, 5.156  7.492 14.507 
3mer-0+34+45,-0.00002494,3,-0.00002494,-76.42757605,2.075334e-12, 7.916 10.117 14.507 
3mer-0+34+140,-0.00007036,3,-0.00007036,-76.42764641,2.075334e-12, 7.916 10.117 14.507 
3mer-0+22+84,-0.00016856,4,-0.00022474,-76.42787115,4.938887e-12, 7.505  7.992 14.507 
3mer-0+32+91,0.00024837,4,0.00033116,-76.42753999,3.019348e-12, 7.992  8.843 14.507 
3mer-0+57+140,-0.00003046,3,-0.00003046,-76.42757045,1.195628e-12, 8.324 11.562 14.507 
3mer-0+12+122,-0.00030220,4,-0.00040293,-76.42797337,1.240874e-11, 5.156  8.557 14.507 
3mer-0+52+121,0.00007036,3,0.00007036,-76.42790301,1.317911e-12, 8.595 10.840 14.507 
3mer-0+5+112,0.00003623,4,0.00004831,-76.42785470,1.304079e-11, 4.956  8.756 14.507 
3mer-0+5+120,0.00003991,4,0.00005321,-76.42780149,1.304079e-11, 4.956  8.756 14.507 
3mer-0+2+152,-0.00216971,4,-0.00289295,-76.43069444,8.049433e-11, 2.632  8.989 14.507 
3mer-0+2+140,0.00125394,3,0.00125394,-76.42944050,6.688473e-11, 2.632  9.561 14.507 
3mer-0+10+121,-0.00016331,4,-0.00021774,-76.42965824,3.061798e-12, 6.746 10.429 14.507 
3mer-0+43+121,-0.00006590,3,-0.00006590,-76.42972414,1.476490e-12, 8.595 10.437 14.507 
3mer-0+4+140,-0.00126208,3,-0.00126208,-76.43098622,5.694734e-11, 2.544 10.437 14.507 
3mer-0+14+140,-0.00033213,3,-0.00033213,-76.43131835,5.513852e-12, 5.382 10.744 14.507 
3mer-0+1+121,0.00001943,3,0.00001943,-76.43129892,5.083103e-11, 2.544 10.840 14.507 
3mer-0+74+98,0.00000578,3,0.00000578,-76.43129314,4.276549e-13,10.895 12.445 14.507 
3mer-0+74+140,0.00000971,3,0.00000971,-76.43128343,4.276549e-13,10.895 12.445 14.507 
3mer-0+8+118,-0.00006537,4,-0.00008717,-76.43137059,3.355818e-12, 6.194 11.016 14.507 
3mer-0+58+121,-0.00000604,3,-0.00000604,-76.43137663,6.200770e-13,10.744 11.150 14.507 
3mer-0+8+151,-0.00012445,4,-0.00016593,-76.43154256,3.236732e-12, 6.194 11.150 14.507 
3mer-0+33+132,-0.00001523,3,-0.00001523,-76.43155779,7.335331e-13,10.013 11.312 14.507 
3mer-0+33+140,-0.00002599,3,-0.00002599,-76.43158378,7.335331e-13,10.013 11.312 14.507 
3mer-0+15+121,0.00009583,3,0.00009583,-76.43148795,2.944322e-12, 6.186 11.522 14.507 
3mer-0+7+57,0.00196650,3,0.00196650,-76.42952145,3.584705e-11, 2.680 11.562 14.507 
3mer-0+10+140,-0.00014572,4,-0.00019429,-76.42971574,2.193901e-12, 6.746 11.654 14.507 
3mer-0+80+140,0.00000105,2,0.00000070,-76.42971504,4.402512e-13,11.522 11.654 14.507 
3mer-0+16+121,0.00016121,3,0.00016121,-76.42955384,6.215040e-12, 4.716 11.780 14.507 
3mer-0+16+75,-0.00025599,3,-0.00025599,-76.42980982,6.215040e-12, 4.716 11.780 14.507 
3mer-0+74+121,-0.00000263,3,-0.00000263,-76.42981245,3.319235e-13,11.855 12.445 14.507 
3mer-0+74+160,-0.00000656,3,-0.00000656,-76.42981901,3.319235e-13,11.855 12.445 14.507 
3mer-0+82+121,0.00001890,2,0.00001260,-76.42980641,3.247503e-13,12.106 12.275 14.507 
3mer-0+47+140,0.00000683,3,0.00000683,-76.42979958,5.969076e-13,10.021 12.106 14.507 
3mer-0+6+71,-0.00006144,3,-0.00006144,-76.42986102,2.985751e-11, 2.680 12.288 14.507 
3mer-0+60+76,-0.00009557,3,-0.00009557,-76.42995659,9.958556e-13, 8.324 12.288 14.507 
3mer-0+27+121,0.00013626,3,0.00013626,-76.42982032,1.361172e-12, 7.489 12.308 14.507 
3mer-0+34+121,-0.00001890,3,-0.00001890,-76.42983923,5.294267e-13,10.117 12.481 14.507 
3mer-0+34+126,0.00003098,2,0.00002065,-76.42981857,5.294267e-13,10.117 12.481 14.507 
3mer-0+2+121,-0.00009005,3,-0.00009005,-76.42990863,2.500640e-11, 2.632 13.272 14.507 
3mer-0+21+121,0.00009163,3,0.00009163,-76.42981700,3.336666e-12, 5.059 13.512 14.507 
3mer-0+21+103,0.00016278,3,0.00016278,-76.42965422,3.336666e-12, 5.059 13.512 14.507 
3mer-0+1+140,0.00083780,3,0.00083780,-76.42881642,2.547092e-11, 2.544 13.648 14.507 
3mer-0+31+140,0.00033554,3,0.00033554,-76.42848088,9.840877e-13, 7.489 13.713 14.507 
3mer-0+3+140,0.00002363,3,0.00002363,-76.42845725,2.250419e-11, 2.632 13.747 14.507 
3mer-0+88+140,0.00003466,3,0.00003466,-76.42842259,2.285011e-13,12.099 13.810 14.507 
3mer-0+48+121,0.00003413,3,0.00003413,-76.42838846,8.004531e-13, 7.916 13.898 14.507 
3mer-0+45+140,-0.00000446,3,-0.00000446,-76.42839293,8.004531e-13, 7.916 13.898 14.507 
3mer-0+32+121,0.00000184,1,0.00000061,-76.42839231,5.542818e-13, 8.843 14.062 14.507 
3mer-0+22+140,-0.00003466,1,-0.00001155,-76.42840387,9.066643e-13, 7.505 14.062 14.507 
3mer-0+27+140,0.00002836,3,0.00002836,-76.42837551,8.868766e-13, 7.489 14.197 14.507 
3mer-0+68+93,-0.00001444,3,-0.00001444,-76.42838995,5.532227e-13, 8.756 14.212 14.507 
3mer-0+59+93,-0.00000761,3,-0.00000761,-76.42839757,5.532227e-13, 8.756 14.212 14.507 
3mer-0+57+121,-0.00002337,1,-0.00000779,-76.42840535,2.360166e-13,11.562 14.296 14.507 
3mer-0+71+140,-0.00000971,1,-0.00000324,-76.42840859,1.965816e-13,12.288 14.296 14.507 
3mer-0+47+121,0.00001969,1,0.00000656,-76.42840203,3.563998e-13,10.021 14.377 14.507 
3mer-0+82+140,0.00003098,1,0.00001033,-76.42839170,1.939009e-13,12.275 14.377 14.507 
3mer-0+12+79,-0.00105125,4,-0.00140167,-76.42979337,1.829762e-11, 5.156  7.489 14.563 
3mer-0+10+78,-0.00000026,4,-0.00000035,-76.42979372,5.950535e-12, 6.746  8.324 14.563 
3mer-0+10+155,0.00020321,4,0.00027095,-76.42952277,5.950535e-12, 6.746  8.324 14.563 
3mer-0+1+111,0.00331364,4,0.00441819,-76.42510458,1.007888e-10, 2.544  8.595 14.563 
3mer-0+34+155,0.00012865,3,0.00012865,-76.42497593,1.602483e-12, 8.595 10.117 14.563 
3mer-0+21+32,0.00035602,4,0.00047469,-76.42450124,1.176364e-11, 5.059  8.843 14.563 
3mer-0+44+67,0.00008375,4,0.00011167,-76.42438956,1.590571e-12, 8.989  9.698 14.563 
3mer-0+57+107,0.00006616,3,0.00006616,-76.42432340,6.009955e-13,10.429 11.562 14.563 
3mer-0+15+155,-0.00049491,4,-0.00065988,-76.42498328,3.924635e-12, 6.186 10.429 14.563 
3mer-0+28+155,-0.00020190,3,-0.00020190,-76.42518518,5.055901e-12, 5.382 11.016 14.563 
3mer-0+71+155,-0.00001286,2,-0.00000858,-76.42519376,4.246927e-13,11.016 12.288 14.563 
3mer-0+6+92,-0.00301512,3,-0.00301512,-76.42820888,3.580113e-11, 2.680 11.522 14.563 
3mer-0+7+155,-0.00468783,3,-0.00468783,-76.43289671,3.580113e-11, 2.680 11.522 14.563 
3mer-0+5+129,0.00007378,4,0.00009837,-76.43279834,5.470920e-12, 4.956 11.651 14.563 
3mer-0+31+63,0.00011736,3,0.00011736,-76.43268098,1.534405e-12, 7.489 11.780 14.563 
3mer-0+26+153,0.00003492,4,0.00004656,-76.43263442,1.009108e-12, 8.557 11.855 14.563 
3mer-0+59+164,0.00006275,4,0.00008367,-76.43255076,8.862298e-13, 8.756 12.099 14.563 
3mer-0+3+155,-0.00073278,3,-0.00073278,-76.43328353,3.256434e-11, 2.632 12.106 14.563 
3mer-0+33+155,0.00001155,2,0.00000770,-76.43327583,5.914252e-13,10.013 12.106 14.563 
3mer-0+37+82,0.00004096,3,0.00004096,-76.43323487,3.397705e-12, 5.514 12.275 14.563 
3mer-0+17+81,-0.00003492,3,-0.00003492,-76.43326979,3.987335e-12, 5.156 12.445 14.563 
3mer-0+52+155,-0.00002048,3,-0.00002048,-76.43329027,4.253564e-13,10.840 12.481 14.563 
3mer-0+86+155,0.00002757,2,0.00001838,-76.43327189,4.253564e-13,10.840 12.481 14.563 
3mer-0+2+155,-0.00127048,3,-0.00127048,-76.43454237,2.360201e-11, 2.632 13.478 14.563 
3mer-0+33+146,0.00001838,2,0.00001225,-76.43453012,4.286536e-13,10.013 13.478 14.563 
3mer-0+93+123,0.00000263,2,0.00000175,-76.43452837,1.393467e-13,13.810 14.212 14.563 
3mer-0+4+106,0.00156243,3,0.00156243,-76.43296593,2.383879e-11, 2.544 13.898 14.563 
3mer-0+40+155,0.00004227,1,0.00001409,-76.43295184,7.421523e-13, 7.992 14.062 14.563 
3mer-0+89+155,0.00000683,1,0.00000228,-76.43294957,1.535876e-13,13.512 14.062 14.563 
3mer-0+147+155,0.00005934,1,0.00001978,-76.43292979,1.513372e-13,13.272 14.387 14.563 
3mer-0+99+121,0.00007168,3,0.00007168,-76.43285811,1.948632e-13,12.099 14.507 14.563 
3mer-0+12+62,0.00061699,1,0.00020566,-76.43265245,5.504463e-11, 5.156  5.156 14.652 
3mer-0+32+37,-0.00027016,2,-0.00018011,-76.43283256,8.923850e-12, 5.514  8.843 14.652 
3mer-0+52+78,0.00004962,1,0.00001654,-76.43281602,1.407957e-12, 8.324 10.840 14.652 
3mer-0+10+60,0.00030508,2,0.00020339,-76.43261263,5.842886e-12, 6.746  8.324 14.652 
3mer-0+14+111,-0.00045159,2,-0.00030106,-76.43291369,1.045236e-11, 5.382  8.595 14.652 
3mer-0+27+120,-0.00043400,2,-0.00028933,-76.43320302,3.669262e-12, 7.489  8.756 14.652 
3mer-0+21+44,-0.00046183,2,-0.00030788,-76.43351090,1.099842e-11, 5.059  8.989 14.652 
3mer-0+1+138,-0.00024181,2,-0.00016121,-76.43367211,5.540334e-11, 2.544 10.429 14.652 
3mer-0+38+77,0.00002389,1,0.00000796,-76.43366414,7.473441e-13,10.117 11.016 14.652 
3mer-0+90+151,0.00006301,1,0.00002100,-76.43364314,5.582907e-13,11.016 11.150 14.652 
3mer-0+82+132,0.00001365,1,0.00000455,-76.43363859,3.863629e-13,11.312 12.275 14.652 
3mer-0+6+80,0.00069497,1,0.00023166,-76.43340693,3.515347e-11, 2.680 11.522 14.652 
3mer-0+45+92,0.00000683,1,0.00000228,-76.43340466,1.363415e-12, 7.916 11.522 14.652 
3mer-0+53+57,0.00003702,1,0.00001234,-76.43339232,1.054121e-12, 8.595 11.562 14.652 
3mer-0+18+129,-0.00002363,2,-0.00001575,-76.43340807,1.555264e-12, 7.492 11.651 14.652 
3mer-0+17+63,-0.00000630,1,-0.00000210,-76.43341017,4.615944e-12, 5.156 11.780 14.652 
3mer-0+5+153,-0.00000079,2,-0.00000053,-76.43341069,5.098850e-12, 4.956 11.855 14.652 
3mer-0+33+128,0.00001339,1,0.00000446,-76.43340623,5.807259e-13,10.013 12.106 14.652 
3mer-0+29+104,-0.00023551,1,-0.00007850,-76.43348473,3.197523e-11, 2.632 12.106 14.652 
3mer-0+68+81,-0.00000079,1,-0.00000026,-76.43348500,7.995892e-13, 8.756 12.445 14.652 
3mer-0+20+119,0.00002520,2,0.00001680,-76.43346819,1.733255e-12, 6.746 12.481 14.652 
3mer-0+67+147,0.00006853,1,0.00002284,-76.43344535,4.851883e-13, 9.698 13.272 14.652 
3mer-0+89+146,0.00000735,1,0.00000245,-76.43344290,1.712964e-13,13.478 13.512 14.652 
3mer-0+84+127,0.00007745,1,0.00002582,-76.43341708,8.277233e-13, 7.992 13.478 14.652 
3mer-0+15+106,-0.00010239,1,-0.00003413,-76.43345121,1.628135e-12, 6.186 13.898 14.652 
3mer-0+93+145,-0.00000446,1,-0.00000149,-76.43345270,1.259453e-13,14.197 14.212 14.652 
3mer-0+31+121,0.00007273,1,0.00002424,-76.43342846,8.067930e-13, 7.489 14.507 14.652 
3mer-0+16+155,0.00053245,1,0.00017748,-76.43325098,3.192423e-12, 4.716 14.563 14.652 
3mer-0+5+97,0.00031979,4,0.00042638,-76.43282460,3.548874e-11, 4.956  6.194 14.689 
3mer-0+5+96,0.00020768,4,0.00027690,-76.43254769,3.548874e-11, 4.956  6.194 14.689 
3mer-0+8+117,-0.00000158,4,-0.00000210,-76.43254979,1.027455e-11, 6.194  7.492 14.689 
3mer-0+10+124,0.00007010,4,0.00009347,-76.43245632,7.912141e-12, 6.746  7.505 14.689 
3mer-0+10+109,-0.00026780,4,-0.00035707,-76.43281339,7.912141e-12, 6.746  7.505 14.689 
3mer-0+8+110,-0.00013968,4,-0.00018624,-76.43299963,6.896476e-12, 6.194  8.557 14.689 
3mer-0+10+110,-0.00026491,3,-0.00026491,-76.43326454,3.826985e-12, 6.746  9.561 14.689 
3mer-0+1+109,0.00094833,3,0.00094833,-76.43231621,6.212504e-11, 2.544 10.013 14.689 
3mer-0+23+109,0.00012314,3,0.00012314,-76.43219307,4.321171e-12, 6.186 10.013 14.689 
3mer-0+1+110,0.00079395,3,0.00079395,-76.43139912,6.212504e-11, 2.544 10.013 14.689 
3mer-0+14+110,-0.00043767,3,-0.00043767,-76.43183679,6.561413e-12, 5.382 10.013 14.689 
3mer-0+10+165,-0.00001969,4,-0.00002625,-76.43186305,3.323843e-12, 6.746 10.021 14.689 
3mer-0+3+109,-0.00119697,3,-0.00119697,-76.43306001,5.438642e-11, 2.632 10.117 14.689 
3mer-0+12+109,-0.00018247,3,-0.00018247,-76.43324249,7.233347e-12, 5.156 10.117 14.689 
3mer-0+2+110,0.00104022,3,0.00104022,-76.43220226,5.438642e-11, 2.632 10.117 14.689 
3mer-0+27+110,0.00002442,3,0.00002442,-76.43217785,2.360969e-12, 7.489 10.117 14.689 
3mer-0+63+134,-0.00002415,3,-0.00002415,-76.43220200,5.537491e-13,10.429 11.780 14.689 
3mer-0+18+109,-0.00008979,3,-0.00008979,-76.43229179,2.147092e-12, 7.492 10.437 14.689 
3mer-0+26+110,0.00005015,3,0.00005015,-76.43224165,1.441170e-12, 8.557 10.437 14.689 
3mer-0+32+109,0.00007693,3,0.00007693,-76.43216472,1.197114e-12, 8.843 10.744 14.689 
3mer-0+32+110,0.00001733,3,0.00001733,-76.43214739,1.197114e-12, 8.843 10.744 14.689 
3mer-0+44+110,-0.00006931,3,-0.00006931,-76.43221670,1.139863e-12, 8.989 10.744 14.689 
3mer-0+47+109,0.00000709,3,0.00000709,-76.43220962,8.009445e-13,10.021 10.840 14.689 
3mer-0+39+110,-0.00006275,2,-0.00004183,-76.43225145,9.221863e-13, 9.561 10.840 14.689 
3mer-0+74+110,0.00001313,3,0.00001313,-76.43223832,3.984832e-13,11.016 12.445 14.689 
3mer-0+89+154,-0.00001181,3,-0.00001181,-76.43225014,3.003020e-13,11.150 13.512 14.689 
3mer-0+2+109,0.00020059,3,0.00020059,-76.43204955,3.643475e-11, 2.632 11.562 14.689 
3mer-0+27+109,-0.00005592,3,-0.00005592,-76.43210547,1.581669e-12, 7.489 11.562 14.689 
3mer-0+42+110,0.00000709,3,0.00000709,-76.43209838,1.301310e-12, 7.992 11.562 14.689 
3mer-0+89+110,0.00001024,3,0.00001024,-76.43208814,2.629584e-13,11.654 13.512 14.689 
3mer-0+15+109,-0.00016304,3,-0.00016304,-76.43225119,2.653617e-12, 6.186 11.780 14.689 
3mer-0+43+109,-0.00000945,3,-0.00000945,-76.43226064,9.891466e-13, 8.595 11.780 14.689 
3mer-0+4+110,-0.00124843,3,-0.00124843,-76.43350906,3.815079e-11, 2.544 11.780 14.689 
3mer-0+57+133,-0.00002153,3,-0.00002153,-76.43353059,3.751066e-13,11.562 12.099 14.689 
3mer-0+72+110,0.00000840,2,0.00000560,-76.43352499,4.475488e-13,10.744 12.275 14.689 
3mer-0+40+109,0.00009452,3,0.00009452,-76.43343047,1.083879e-12, 7.992 12.288 14.689 
3mer-0+59+109,-0.00004910,3,-0.00004910,-76.43347957,8.242854e-13, 8.756 12.288 14.689 
3mer-0+3+110,0.00013364,3,0.00013364,-76.43334593,3.034702e-11, 2.632 12.288 14.689 
3mer-0+12+110,-0.00017853,3,-0.00017853,-76.43352447,4.036127e-12, 5.156 12.288 14.689 
3mer-0+54+109,0.00000289,2,0.00000193,-76.43352254,4.843390e-13,10.437 12.308 14.689 
3mer-0+4+109,-0.00015858,3,-0.00015858,-76.43368112,3.235916e-11, 2.544 12.445 14.689 
3mer-0+28+110,0.00010633,3,0.00010633,-76.43357479,3.417652e-12, 5.382 12.445 14.689 
3mer-0+43+110,0.00004857,3,0.00004857,-76.43352622,8.389853e-13, 8.595 12.445 14.689 
3mer-0+109+116,-0.00001785,2,-0.00001190,-76.43353812,1.727662e-13,13.272 13.648 14.689 
3mer-0+109+114,0.00001103,2,0.00000735,-76.43353077,1.562217e-13,13.478 13.898 14.689 
3mer-0+14+109,-0.00011185,3,-0.00011185,-76.43364261,2.670347e-12, 5.382 13.512 14.689 
3mer-0+23+110,0.00002836,3,0.00002836,-76.43361426,1.758619e-12, 6.186 13.512 14.689 
3mer-0+44+109,-0.00003597,3,-0.00003597,-76.43365023,5.561254e-13, 8.989 13.648 14.689 
3mer-0+82+110,0.00000630,2,0.00000420,-76.43364603,2.183538e-13,12.275 13.648 14.689 
3mer-0+61+110,0.00004148,2,0.00002766,-76.43361837,3.501629e-13,10.437 13.713 14.689 
3mer-0+52+110,-0.00000341,2,-0.00000228,-76.43362065,3.102810e-13,10.840 13.747 14.689 
